FromWSN,HA_group,alignment,distance1,distance2,model_pair,seq_id,clean_model
no,HA3_HA14,HA_greater_0,7.062949999999999,5.0842800000000015,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGE07966_A/long-tailed_duck/Wisconsin/10OS3918/2010_2010/11/16_HA_HA_14,M5/M0
no,HA3_HA4,HA_greater_0,6.1834099999999985,4.6555599999999995,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGG25347_A/American_green-winged_teal/Interior_Alaska/9BM5277R0/2009_2009/07/30_HA_HA_4,M5/M0
no,HA3_HA10,HA_greater_0,12.73996,8.22294,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGG27497_A/mallard/Alberta/71/1998_1998/08/05_HA_HA_10,M5/M0
no,HA3_HA7,HA_greater_0,13.073050000000002,8.2051,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGJ72861_A/chicken/Zhejiang/DTID-ZJU01/2013_2013/04/_HA_HA_7,M5/M0
no,HA3_HA6,HA_greater_0,16.66031,10.45783,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGK41459_A/mallard/Minnesota/182751/1998_1998/09/01_HA_HA_6,M5/M0
no,HA3_HA8,HA_greater_0,17.484070000000003,10.814609999999998,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGK42228_A/northern_shoveler/Minnesota/Sg-00648/2008_2008/08/01_HA_HA_8,M5/M0
no,HA3_HA8,HA_greater_0,17.488599999999998,10.81867,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGL54578_A/northern_pintail/Interior_Alaska/9BM11917R0/2009_2009//_HA_HA_8,M5/M0
no,HA1_HA3,HA_greater_0,16.56886,10.48218,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,M5/M0
no,HA3_HA5,HA_greater_0,16.86028,10.665679999999998,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGO02528_A/chicken/Taiwan/A1997/2012_2012/02/15_HA_HA_5,M5/M0
no,HA3_HA10,HA_greater_0,12.966340000000002,8.29473,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGQ81196_A/northern_shoveler/Hong_Kong/MPE2531/2008_2008//_HA_HA_10,M5/M0
no,HA3_HA13,HA_greater_0,16.761470000000003,10.38696,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGW82842_A/gull/ND/44036/1992_1992//_HA_HA_13,M5/M0
no,HA3_HA9,HA_greater_0,17.19559,10.597879999999998,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGX00920_A/chicken/Henan/LY-36/2013_2013/01/14_HA_HA_9,M5/M0
no,HA2_HA3,HA_greater_0,16.673289999999998,10.513609999999998,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AGZ15963_A/mallard/California/2858/2012_2012/07/18_HA_HA_2,M5/M0
no,HA3_HA3,HA_greater_0,1.68958,1.5829300000000002,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHA56953_A/swine/Iowa/A01365406/2013_2013/10/17_HA_HA_3,M5/M0
no,HA3_HA9,HA_greater_0,17.15232,10.532289999999998,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHA57027_A/chicken/Guangxi/DX/2008_2008/12/12_HA_HA_9,M5/M0
no,HA1_HA3,HA_greater_0,16.59122,10.50383,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHB72788_A/Castilla_La_Mancha/5911/2009_2009/11/14_HA_HA_1,M5/M0
no,HA3_HA14,HA_greater_0,7.086239999999999,5.1035,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,M5/M0
no,HA3_HA7,HA_greater_0,13.06801,8.200489999999999,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHJ57418_A/Shanghai/PD-02/2014_2014/01/17_HA_HA_7,M5/M0
no,HA3_HA5,HA_greater_0,16.6373,10.450280000000001,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHL82333_A/gadwall/Mississippi/11OS5840/2011_2011/12/08_HA_HA_5,M5/M0
no,HA3_HA11,HA_greater_0,15.118720000000001,9.46914,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHN96818_A/mallard/Wisconsin/13OS2800/2013_2013/09/28_HA_HA_11,M5/M0
no,HA3_HA3,HA_greater_0,1.7148700000000001,1.60509,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,M5/M0
no,HA3_HA8,HA_greater_0,17.71722,10.78691,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHZ37358_A/mallard/Sweden/7996/2005_2005/09/08_HA_HA_8,M5/M0
no,HA3_HA8,HA_greater_0,17.7259,10.795590000000002,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHZ37418_A/mallard/Sweden/59475/2007_2007/08/29_HA_HA_8,M5/M0
no,HA3_HA16,HA_greater_0,17.02262,10.58628,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AHZ39415_A/black-headed_gull/Republic_of_Georgia/4/2012_2012/01/09_HA_HA_16,M5/M0
no,HA2_HA3,HA_greater_0,16.768639999999998,10.568889999999998,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,M5/M0
no,HA3_HA10,HA_greater_0,12.852510000000002,8.188569999999999,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AJD12204_A/chicken/Jiangxi/18474/2013_2013/08/04_HA_HA_10,M5/M0
no,HA3_HA3,HA_greater_0,1.72606,1.6160900000000002,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AJE62908_A/Thailand/CU-H3567/2013_2013/10/10_HA_HA_3,M5/M0
no,HA3_HA9,HA_greater_0,17.12895,10.533169999999998,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AJM70538_A/chicken/Yangzhou/687/2013_2013/04/_HA_HA_9,M5/M0
no,HA3_HA9,HA_greater_0,17.225389999999994,10.62562,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AJS17351_A/chicken/Jiangsu/J3179/2014_2014/11/07_HA_HA_9,M5/M0
no,HA3_HA3,HA_greater_0,0.17753000000000002,0.17047,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,M5/M0
no,HA3_HA7,HA_greater_0,13.30214,8.40001,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_ALT67384_A/mallard/Illinois/A00325439/2009_2009/12/18_HA_HA_7,M5/M0
no,HA3_HA7,HA_greater_0,13.273590000000002,8.38166,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_ALT67420_A/domestic_duck/West_Virginia/A00140915/2008_2008/07/09_HA_HA_7,M5/M0
no,HA3_HA16,HA_greater_0,17.029729999999997,10.58533,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_ALZ47026_A/gull/Massachusetts/13WP00522/2013_2013/01/14_HA_HA_16,M5/M0
no,HA3_HA6,HA_greater_0,16.206529999999997,10.06148,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AMQ29624_A/mallard/Maryland/10OS1918/2010_2010/09/15_HA_HA_6,M5/M0
no,HA2_HA3,HA_greater_0,16.68817,10.527610000000003,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AMQ32574_A/mallard/Maryland/13OS0886/2013_2013/08/02_HA_HA_2,M5/M0
no,HA2_HA3,HA_greater_0,16.68822,10.52775,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AMQ32658_A/mallard/Maryland/13OS0898/2013_2013/08/02_HA_HA_2,M5/M0
no,HA3_HA7,HA_greater_0,13.0105,8.15386,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_ANC28237_A/duck/Zhejiang/S4235/2011_2011/11/19_HA_HA_7,M5/M0
no,HA3_HA3,HA_greater_0,1.7419600000000002,1.6316200000000003,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_ANM98799_A/California/25/2016_2016/01/16_HA_HA_3,M5/M0
no,HA3_HA3,HA_greater_0,0.09899,0.09526,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AOS87374_A/equine/Argentina/E1134-7/2001_2001/07/31_HA_HA_3,M5/M0
no,HA3_HA13,HA_greater_0,16.729870000000002,10.35828,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_APC31384_A/black-headed_gull/Netherlands/9/2008_2008/06/28_HA_HA_13,M5/M0
no,HA3_HA16,HA_greater_0,17.03943,10.602709999999998,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_APC31825_A/black-headed_gull/Netherlands/9/2010_2010/07/21_HA_HA_16,M5/M0
no,HA3_HA13,HA_greater_0,16.76636,10.39136,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_APC32199_A/black-headed_gull/Netherlands/99/2012_2012/07/17_HA_HA_13,M5/M0
no,HA3_HA13,HA_greater_0,16.744439999999994,10.37842,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_APC32287_A/black-headed_gull/Netherlands/6/2014_2014/07/09_HA_HA_13,M5/M0
no,HA3_HA13,HA_greater_0,16.76625,10.39123,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_APC32382_A/black-headed_gull/Netherlands/87/2012_2012/07/17_HA_HA_13,M5/M0
no,HA3_HA16,HA_greater_0,17.058870000000002,10.57579,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_APC32444_A/black-headed_gull/Netherlands/35/2009_2009/07/09_HA_HA_16,M5/M0
no,HA3_HA16,HA_greater_0,17.04893,10.60381,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_APY16754_A/glaucous-winged_gull/Southcentral_Alaska/13MB02582/2013_2013/08/30_HA_HA_16,M5/M0
no,HA3_HA3,HA_greater_0,1.7672500000000002,1.6553400000000005,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AQI25253_A/Mississippi/02/2017_2017/01/12_HA_HA_3,M5/M0
no,HA3_HA14,HA_greater_0,7.11516,5.13143,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AQY18292_A/blue-winged_teal/Guatemala/CIP049H113-07/2013_2013/01/10_HA_HA_14,M5/M0
no,HA3_HA14,HA_greater_0,7.11172,5.12817,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_AQY18302_A/blue-winged_teal/Guatemala/CIP049H110-31/2012_2012/11/29_HA_HA_14,M5/M0
no,HA3_HA14,HA_greater_0,7.12872,5.1179700000000015,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_BAF43460_A/mallard/Astrakhan/263/1982_1982//_HA_HA_14,M5/M0
no,HA3_HA5,HA_greater_0,16.80789,10.624830000000001,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_BAM22637_A/muscovy_duck/Vietnam/OIE-0043/2012_2012/02/18_HA_HA_5,M5/M0
no,HA3_HA9,HA_greater_0,17.171809999999994,10.574750000000002,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_BAS21898_A/environment/Vietnam/HU1-1424/2014_2014/09/_HA_HA_9,M5/M0
no,HA3_HA3,HA_greater_0,1.6829999999999998,1.57457,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_BAV13645_A/Ishikawa/DS-217/2015_2015/01/05_HA_HA_3,M5/M0
no,HA3_HA3,HA_greater_0,1.26059,1.16618,YNGKP_M5/YNGKP_M0,cds_ACD85176_A/equine/Kentucky/3/1986_1986//_HA_HA_3_cds_CAA24269_A/Aichi/2/1968_1968//_HA_HA_3,M5/M0
no,HA1_HA1,HA_greater_0,1.3509700000000002,1.2742799999999999,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ACZ81556_A/Thailand/CU-H565/2009_2009/09/02_HA_HA_1,M5/M0
no,HA1_HA11,HA_greater_0,8.64356,6.60544,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ADE75224_A/mallard/Sweden/55/2002_2002/11/16_HA_HA_11,M5/M0
no,HA1_HA1,HA_greater_0,0.01538,0.014980000000000002,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ADG42533_A/Tallinn/INS181/2009_2009/12/21_HA_HA_1,M5/M0
no,HA1_HA6,HA_greater_0,6.24866,5.010059999999998,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ADG44759_A/duck/Shantou/171/2004_2004//_HA_HA_6,M5/M0
no,HA1_HA10,HA_greater_0,15.864250000000002,10.194939999999999,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ADU16708_A/mallard/Interior_Alaska/9BM1852/2009_2009/07/06_HA_HA_10,M5/M0
no,HA1_HA4,HA_greater_0,15.121290000000002,9.78659,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ADU17616_A/mallard/Wisconsin/08OS2261/2008_2008/10/19_HA_HA_4,M5/M0
no,HA1_HA2,HA_greater_0,4.90804,4.0787,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ADX99444_A/chicken/OH/494832/2007_2007/04/_HA_HA_2,M5/M0
no,HA1_HA10,HA_greater_0,16.00309,10.18314,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AER09416_A/mallard/Korea/1203/2010_2010/12/_HA_HA_10,M5/M0
no,HA1_HA4,HA_greater_0,15.03106,9.68219,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AET75202_A/mallard/Alberta/12/1991_1991/08/09_HA_HA_4,M5/M0
no,HA1_HA4,HA_greater_0,15.047330000000002,9.69748,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AET76459_A/mallard/Alberta/296/1996_1996/08/26_HA_HA_4,M5/M0
no,HA1_HA5,HA_greater_0,5.3406699999999985,4.4546,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AFE48437_A/duck/Taiwan/DV30-2/2005_2005/10/28_HA_HA_5,M5/M0
no,HA1_HA2,HA_greater_0,5.1695400000000005,4.28605,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AFJ13512_A/shorebird/Delaware_Bay/24/1998_1998/05/18_HA_HA_2,M5/M0
no,HA1_HA11,HA_greater_0,8.71978,6.673489999999999,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AFP89316_A/duck/Jiangsu/10-d4/2011_2011/10/_HA_HA_11,M5/M0
no,HA1_HA1,HA_greater_0,1.4585,1.3755700000000002,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AFX82085_A/swine/Iowa/A01267774/2012_2012/10/15_HA_HA_1,M5/M0
no,HA1_HA11,HA_greater_0,8.780240000000001,6.75599,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AFX85381_A/shorebird/Delaware_Bay/29/1996_1996/05/14_HA_HA_11,M5/M0
no,HA1_HA3,HA_greater_0,16.76371,10.64004,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGA18969_A/Colombo/143/2003_2003/11/21_HA_HA_3,M5/M0
no,HA1_HA6,HA_greater_0,6.2628,5.00876,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGE03021_A/mallard/Wisconsin/10OS3066/2010_2010/10/03_HA_HA_6,M5/M0
no,HA1_HA4,HA_greater_0,15.12337,9.78909,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGE03426_A/mallard/Iowa/10OS2685/2010_2010/10/16_HA_HA_4,M5/M0
no,HA1_HA14,HA_greater_0,16.016040000000004,10.230630000000003,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGE07966_A/long-tailed_duck/Wisconsin/10OS3918/2010_2010/11/16_HA_HA_14,M5/M0
no,HA1_HA4,HA_greater_0,15.136500000000002,9.801910000000001,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGG25347_A/American_green-winged_teal/Interior_Alaska/9BM5277R0/2009_2009/07/30_HA_HA_4,M5/M0
no,HA1_HA10,HA_greater_0,15.883390000000002,10.211789999999999,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGG27497_A/mallard/Alberta/71/1998_1998/08/05_HA_HA_10,M5/M0
no,HA1_HA7,HA_greater_0,16.216479999999997,10.19395,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGJ72861_A/chicken/Zhejiang/DTID-ZJU01/2013_2013/04/_HA_HA_7,M5/M0
no,HA1_HA6,HA_greater_0,6.69252,5.38206,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGK41459_A/mallard/Minnesota/182751/1998_1998/09/01_HA_HA_6,M5/M0
no,HA1_HA8,HA_greater_0,10.03664,7.1790199999999995,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGK42228_A/northern_shoveler/Minnesota/Sg-00648/2008_2008/08/01_HA_HA_8,M5/M0
no,HA1_HA8,HA_greater_0,10.04117,7.18308,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGL54578_A/northern_pintail/Interior_Alaska/9BM11917R0/2009_2009//_HA_HA_8,M5/M0
no,HA1_HA1,HA_greater_0,0.017169999999999998,0.016669999999999997,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGM53850_A/California/07/2009_2009/04/09_HA_HA_1,M5/M0
no,HA1_HA5,HA_greater_0,5.12795,4.26037,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGO02528_A/chicken/Taiwan/A1997/2012_2012/02/15_HA_HA_5,M5/M0
no,HA1_HA10,HA_greater_0,16.10977,10.28358,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGQ81196_A/northern_shoveler/Hong_Kong/MPE2531/2008_2008//_HA_HA_10,M5/M0
no,HA1_HA13,HA_greater_0,10.33222,7.58983,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGW82842_A/gull/ND/44036/1992_1992//_HA_HA_13,M5/M0
no,HA1_HA9,HA_greater_0,9.74816,6.962289999999999,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGX00920_A/chicken/Henan/LY-36/2013_2013/01/14_HA_HA_9,M5/M0
no,HA1_HA2,HA_greater_0,4.9409600000000005,4.1083,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AGZ15963_A/mallard/California/2858/2012_2012/07/18_HA_HA_2,M5/M0
no,HA1_HA3,HA_greater_0,16.82281,10.69868,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHA56953_A/swine/Iowa/A01365406/2013_2013/10/17_HA_HA_3,M5/M0
no,HA1_HA9,HA_greater_0,9.704889999999999,6.8967,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHA57027_A/chicken/Guangxi/DX/2008_2008/12/12_HA_HA_9,M5/M0
no,HA1_HA1,HA_greater_0,0.01885,0.01824,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHB72788_A/Castilla_La_Mancha/5911/2009_2009/11/14_HA_HA_1,M5/M0
no,HA1_HA14,HA_greater_0,16.039330000000003,10.249850000000002,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHJ57322_A/blue-winged_teal/Guatemala/CIP049H106-62/2011_2011/12/15_HA_HA_14,M5/M0
no,HA1_HA7,HA_greater_0,16.211440000000003,10.18934,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHJ57418_A/Shanghai/PD-02/2014_2014/01/17_HA_HA_7,M5/M0
no,HA1_HA5,HA_greater_0,4.9049700000000005,4.044969999999999,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHL82333_A/gadwall/Mississippi/11OS5840/2011_2011/12/08_HA_HA_5,M5/M0
no,HA1_HA11,HA_greater_0,8.68947,6.67201,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHN96818_A/mallard/Wisconsin/13OS2800/2013_2013/09/28_HA_HA_11,M5/M0
no,HA1_HA3,HA_greater_0,16.848100000000002,10.720840000000004,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHX37629_A/Perth/16/2009_2009/04/07_HA_HA_3,M5/M0
no,HA1_HA8,HA_greater_0,10.269789999999999,7.15132,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHZ37358_A/mallard/Sweden/7996/2005_2005/09/08_HA_HA_8,M5/M0
no,HA1_HA8,HA_greater_0,10.27847,7.16,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHZ37418_A/mallard/Sweden/59475/2007_2007/08/29_HA_HA_8,M5/M0
no,HA1_HA16,HA_greater_0,10.59337,7.7891499999999985,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AHZ39415_A/black-headed_gull/Republic_of_Georgia/4/2012_2012/01/09_HA_HA_16,M5/M0
no,HA1_HA2,HA_greater_0,5.03631,4.1635800000000005,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AIU46709_A/Netherlands/M2/1957_1957/07/13_HA_HA_2,M5/M0
no,HA1_HA10,HA_greater_0,15.99594,10.17742,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AJD12204_A/chicken/Jiangxi/18474/2013_2013/08/04_HA_HA_10,M5/M0
no,HA1_HA3,HA_greater_0,16.859289999999998,10.73184,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AJE62908_A/Thailand/CU-H3567/2013_2013/10/10_HA_HA_3,M5/M0
no,HA1_HA9,HA_greater_0,9.68152,6.8975800000000005,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AJM70538_A/chicken/Yangzhou/687/2013_2013/04/_HA_HA_9,M5/M0
no,HA1_HA9,HA_greater_0,9.77796,6.99003,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AJS17351_A/chicken/Jiangsu/J3179/2014_2014/11/07_HA_HA_9,M5/M0
no,HA1_HA3,HA_greater_0,16.753439999999998,10.659820000000002,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_AKI84352_A/equine/Tennessee/28A/2014_2014/10/21_HA_HA_3,M5/M0
no,HA1_HA7,HA_greater_0,16.445570000000004,10.388860000000003,YNGKP_M5/YNGKP_M0,cds_ACZ45031_A/Norway/3478/2009_2009/09/07_HA_HA_1_cds_ALT67384_A/mallard/Illinois/A00325439/2009_2009/12/18_HA_HA_7,M5/M0
